,User ID,City,User Longitude,User Latitude,Resturant Name,Resturant Longitude,Resturant Latitude,Categories,Special Diets,Review Score,Comments
939,40,Jeddah,39.20715893963032,21.826333688703254,Myazu,39.15292379191963,21.550449421240426,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,The meat was pretty dry
940,230,Jeddah,39.26222913141018,21.055702712373463,Myazu,39.15292379191963,21.550449421240426,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,"The building itself seems pretty neat, the bathroom is pretty trippy, but I wouldn't eat here again"
941,492,Riyadh,46.66849025564493,24.98064579497034,Sultan Steakhouse Riyadh,46.61407829565047,24.750130635087018,"Steakhouse, Barbecue, Turkish",Gluten Free Options,2.1,It was equally awful
942,27,Eastern Province,53.18308111833178,26.211030061241797,il Vero,50.17796256747414,26.367068088525293,"Italian, Romana, Lazio, Central-Italian, Pizza","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.9,Probably not in a hurry to go back
943,288,Riyadh,46.56645329436271,24.681230324554416,Sultan Steakhouse Riyadh,46.61407829565047,24.750130635087018,"Steakhouse, Barbecue, Turkish",Gluten Free Options,1.2,very slow at seating even with reservation
944,336,Eastern Province,54.79736136607785,28.68456609884278,Tandoori House,50.12976373287017,26.30379011242535,Indian,Non,1.4,Not good by any stretch of the imagination
945,117,Riyadh,46.96032373850452,24.70231646974532,Burj Al Hamam,46.681993386802766,24.667666188182427,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.0,The cashew cream sauce was bland and the vegetables were undercooked
946,462,Eastern Province,53.09439919078139,22.186277779742408,Queen Of India,50.17982930366816,26.328297884880513,Indian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",1.7,"The chipolte ranch dipping sause was tasteless, seemed thin and watered down with no heat"
947,366,Riyadh,46.75326684285105,24.795228032614084,Lotus,46.72754599759453,24.78465287072049,"Chinese, Japanese, Asian, Thai, Sushi","Vegetarian Friendly, Vegan Options",4.5,"It was a bit too sweet, not really spicy enough, and lacked flavor"
948,452,Eastern Province,54.859447451358925,28.936327340180995,Abu Nawas,50.08247644166936,26.439792133584874,"Lebanese, Mediterranean, Middle Eastern",Vegetarian Friendly,1.1,I was VERY disappointed!!
949,449,Jeddah,39.125394457347795,21.33484673210509,Byblos Restaurant,39.12999500974883,21.572715888585268,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.1,This place is horrible and way overpriced
950,352,Eastern Province,49.48478286601528,24.28428203456599,Queen Of India,50.17982930366816,26.328297884880513,Indian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,"Maybe it's just their Vegetarian fare, but I've been twice and I thought it was average at best."
951,324,Eastern Province,54.65248354685462,26.630890263075464,Hamra Chicken,50.204262650007955,26.29065675792795,"Lebanese, Fast Food, Mediterranean, Middle Eastern, Arabic",Non,4.6,It wasn't busy at all and now we know why
952,451,Jeddah,39.1226651030645,21.544819945192216,Ginger Leaf,39.10931546434358,21.6045682395325,"Indian, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",1.3,The tables outside are also dirty a lot of the time and the workers are not always friendly and helpful with the menu
953,434,Eastern Province,53.84131835350261,24.25460411461362,Al-Sanbok Restaurant,50.2207337852633,26.27183349049264,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,"The ambiance here did not feel like a buffet setting, but more of a douchey indoor garden for tea and biscuits"
954,269,Riyadh,46.50761367748988,24.713335032515957,Shawarma House,46.65678745131582,24.756352994549182,"Fast Food, Middle Eastern",Vegetarian Friendly,4.5,Con: spotty service.
955,204,Riyadh,46.667476627324326,24.642553701704475,Shawarma House,46.65678745131582,24.756352994549182,"Fast Food, Middle Eastern",Vegetarian Friendly,3.9,"The fries were not hot, and neither was my burger"
956,210,Eastern Province,54.81318394269947,22.208843635586664,Tandoori House,50.12976373287017,26.30379011242535,Indian,Non,1.4,But then they came back cold
957,446,Jeddah,39.299380774555054,21.533283553195275,sayadiyah express,39.17745731867187,21.52752640532202,Seafood,Non,2.2,"Then our food came out, disappointment ensued"
958,261,Eastern Province,49.57643747932363,27.170764620330264,il Vero,50.17796256747414,26.367068088525293,"Italian, Romana, Lazio, Central-Italian, Pizza","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.0,The real disappointment was our waiter
959,9,Riyadh,46.944960056826325,24.588715402587997,La Brasserie,46.68410514351399,24.690431294537472,"French, International","Vegetarian Friendly, Vegan Options",1.3,My husband said she was very rude... did not even apologize for the bad food or anything
960,221,Jeddah,39.213477083642495,21.70165787495531,Byblos Restaurant,39.12999500974883,21.572715888585268,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,The only reason to eat here would be to fill up before a night of binge drinking just to get some carbs in your stomach
961,356,Jeddah,39.23597511511819,21.170967413569443,Byblos Restaurant,39.12999500974883,21.572715888585268,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,"Insults, profound deuchebaggery, and had to go outside for a smoke break while serving just to solidify it."
962,192,Eastern Province,51.885537219866976,22.967940342378302,Queen Of India,50.17982930366816,26.328297884880513,Indian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,If someone orders two tacos don't' you think it may be part of customer service to ask if it is combo or ala cart?
963,313,Eastern Province,53.15045405265552,25.50548677345409,Abu Nawas,50.08247644166936,26.439792133584874,"Lebanese, Mediterranean, Middle Eastern",Vegetarian Friendly,2.4,She was quite disappointed although some blame needs to be placed at her door.
964,392,Jeddah,39.283387553824824,21.334507793815433,Khayal Restaurant,39.14106005571364,21.60958323990262,"Barbecue, Middle Eastern","Vegetarian Friendly, Vegan Options",1.4,After all the rave reviews I couldn't wait to eat here......what a disappointment!
965,492,Riyadh,46.82441564988437,24.582668510020657,Al Bustan Restaurant,46.69093303284533,24.666488712701387,International,Vegetarian Friendly,1.3,Del Taco is pretty nasty and should be avoided if possible
966,300,Eastern Province,52.921668796318365,24.424987757170175,Taya Restaurant,50.20702596747264,26.2918470910966,"Chinese, Indian, Seafood, Grill, Arabic, Barbecue",Non,3.5,It's NOT hard to make a decent burger
967,437,Jeddah,39.241113668169305,21.308591506874375,sayadiyah express,39.17745731867187,21.52752640532202,Seafood,Non,4.7,But I don't like it
968,278,Riyadh,46.86191662381996,24.919556952560193,Cafe Bateel,46.6293846412173,24.756378717673098,"Cafe, Healthy, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.8,Hell no will I go back
969,340,Jeddah,39.19693006069618,21.73411799489722,Sura Korean Fine Dining,39.153422420142775,21.55896141574237,"Asian, Korean","Vegetarian Friendly, Vegan Options",5.0,We've have gotten a much better service from the pizza place next door than the services we received from this restaurant
970,431,Eastern Province,53.45090885939376,28.29655344910566,Tandoori House,50.12976373287017,26.30379011242535,Indian,Non,3.5,"I don't know what the big deal is about this place, but I won't be back ""ya'all"""
971,244,Eastern Province,54.645955826295534,26.594968727089377,Abu Nawas,50.08247644166936,26.439792133584874,"Lebanese, Mediterranean, Middle Eastern",Vegetarian Friendly,2.1,I immediately said I wanted to talk to the manager but I did not want to talk to the guy who was doing shots of fireball behind the bar
972,368,Jeddah,39.15471519380248,21.810069286286026,sayadiyah express,39.17745731867187,21.52752640532202,Seafood,Non,3.6,The ambiance isn't much better
973,451,Eastern Province,53.8572306101071,24.19106347480773,Hamra Chicken,50.204262650007955,26.29065675792795,"Lebanese, Fast Food, Mediterranean, Middle Eastern, Arabic",Non,1.4,"Unfortunately, it only set us up for disapppointment with our entrees"
974,108,Jeddah,39.31986315297059,21.74260228405183,Wakame,39.12781682665467,21.577142949028246,"Japanese, Seafood, Sushi, Asian","Vegetarian Friendly, Vegan Options",4.2,The food wasn't good
975,38,Eastern Province,52.58205784012913,27.977589202643856,The Blue Restaurant,50.22054889692208,26.291765783996706,"Seafood, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,Your servers suck
976,146,Riyadh,46.7247875069921,24.809074143084846,Al Orjouan,46.63020102633448,24.665121345075363,"Mediterranean, Middle Eastern, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.4,What happened next was pretty....off putting
977,374,Jeddah,39.36504860408413,21.42665494210643,Wakame,39.12781682665467,21.577142949028246,"Japanese, Seafood, Sushi, Asian","Vegetarian Friendly, Vegan Options",2.1,"too bad cause I know it's family owned, I really wanted to like this place"
978,430,Jeddah,39.264467061709844,21.50727828743289,Byblos Restaurant,39.12999500974883,21.572715888585268,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.0,Overpriced for what you are getting
979,455,Jeddah,39.2227902702057,21.30163326942072,Al-Saaj Al-Reefi,39.13725262953653,21.621796790157557,"Fast Food, Middle Eastern, Lebanese, Mediterranean",Non,4.6,I vomited in the bathroom mid lunch
980,219,Riyadh,46.73230709316776,24.751663064134355,Maestro Pizza,46.6187232397638,24.746505346219237,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.5,"I kept looking at the time and it had soon become 35 minutes, yet still no food"
981,69,Riyadh,46.87212737799816,24.641902056070563,Zafran Indian Bistro,46.62489930668807,24.752996409227517,"Indian, Healthy, Soups, Grill","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.4,"I have been to very few places to eat that under no circumstances would I ever return to, and this tops the list"
982,134,Eastern Province,51.66300766250549,27.23684218344241,Manoosha Alreef,50.118294522924984,26.445349771191502,"Lebanese, Fast Food, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options",3.7,We started with the tuna sashimi which was brownish in color and obviously wasn't fresh
983,418,Eastern Province,52.16408836019103,22.86551953584189,Tandoori House,50.12976373287017,26.30379011242535,Indian,Non,2.0,Food was below average
984,383,Riyadh,46.83196145165674,24.76405165085383,Tokyo,46.68666408923927,24.71826120724121,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,It sure does beat the nachos at the movies but I would expect a little bit more coming from a restaurant
985,50,Jeddah,39.30256529059385,21.719061060988786,sayadiyah express,39.17745731867187,21.52752640532202,Seafood,Non,1.5,"All in all, Ha Long Bay was a bit of a flop"
986,259,Jeddah,39.35498317770836,21.619200442543953,Al-Saaj Al-Reefi,39.13725262953653,21.621796790157557,"Fast Food, Middle Eastern, Lebanese, Mediterranean",Non,4.0, the sandwich that is no bigger than a Subway sub (which offers better and more amount of vegetables)
987,19,Riyadh,46.7248166717548,24.883444875707102,Shawarma House,46.65678745131582,24.756352994549182,"Fast Food, Middle Eastern",Vegetarian Friendly,1.6,the Shrimp was literally ice cold
988,235,Riyadh,46.89773896573303,24.893212532461835,Lotus,46.72754599759453,24.78465287072049,"Chinese, Japanese, Asian, Thai, Sushi","Vegetarian Friendly, Vegan Options",1.7,"It lacked flavor, seemed undercooked, and dry"
989,99,Jeddah,39.24326053438242,21.004212719934536,Chicken Republic,39.14277525572525,21.571019309804818,"European, Armenian, Arabic, Fast Food",Non,4.7,It really is impressive that the place hasn't closed down
990,424,Eastern Province,53.151749400860155,19.581725024837688,Pattis France,50.12045517873375,26.33514140215385,"French, Cafe, European","Vegetarian Friendly, Vegan Options",4.5,I would avoid this place next time
991,373,Jeddah,39.27209690726431,21.06865721549374,Al Baik,39.15947334456595,21.595630718372867,"Fast Food,",Non,1.5,The refried beans that came with my meal were dried out and crusty and the food was bland.
992,145,Jeddah,39.15336631487721,21.244743898852114,Aromi,39.10926895759512,21.603595561556073,"Italian, Mediterranean, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.7,Spend your money and time some place else
993,169,Jeddah,39.37201713531612,21.001409755035315,Chicken Republic,39.14277525572525,21.571019309804818,"European, Armenian, Arabic, Fast Food",Non,1.4,A lady at the table next to us found a live green caterpillar In her salad
994,291,Jeddah,39.22166469907208,21.677540286519065,sayadiyah express,39.17745731867187,21.52752640532202,Seafood,Non,1.5,the presentation of the food was awful
995,302,Jeddah,39.168985820412885,21.34184744103183,Al Baik,39.15947334456595,21.595630718372867,"Fast Food,",Non,2.6,I can't tell you how disappointed I was.
996,150,Eastern Province,49.95317028391715,25.279096651902545,Tandoori House,50.12976373287017,26.30379011242535,Indian,Non,4.3,I think food should have flavor and texture and both were lacking.
997,171,Riyadh,46.89852918880358,24.804641617010756,Tokyo,46.68666408923927,24.71826120724121,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,Appetite instantly gone.
998,185,Jeddah,39.12313901179257,21.484643758574894,Al Baik,39.15947334456595,21.595630718372867,"Fast Food,",Non,4.4,Overall I was not impressed and would not go back.
999,338,Riyadh,46.540043326249204,24.573307069598414,Tokyo,46.68666408923927,24.71826120724121,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.9,"Then, as if I hadn't wasted enough of my life there, they poured salt in the wound by drawing out the time it took to bring the check."
